Consumer_Email_Key,Consumer_Email_Last_Update_Source_System_Key,Consumer_Email_Last_Opt_In_Opt_Out_Update_Source_System_Key,Consumer_Key,Consumer_Email_Type_Code_Key,Consumer_Email_Record_Valid_From_Date,Consumer_Email_Record_Valid_To_Date,Consumer_Email_Address_Name,Consumer_Email_Current_Record_Indicator,Consumer_Email_Technical_Validity_Indicator,Consumer_Email_Opt_In_Opt_Out_Indicator,Consumer_Email_Opt_In_Opt_Out_Update_Date,Consumer_Email_Source_Last_Update_Date,Consumer_Email_Ip_Location_Name,Consumer_Email_Melissa_Result_Code,Consumer_Email_Melissa_Quality_Score_Code,Consumer_Email_Melissa_Deliverability_Confidence_Score_Number,Consumer_Email_Melissa_Privacy_Indicator,Consumer_Email_Last_Click_Timestamp,Consumer_Email_Subscription_Date,Consumer_Email_Record_Created_Timestamp,Consumer_Email_Record_Modified_Timestamp
159,973,145,8727345,502,2021-06-21,2023-06-18,torreswilliam@example.net,0,1,0,2023-06-21,2022-06-09,213.80.86.131,null,Valid,768,0,2023-10-11 00:00:00.000000,2022-11-28,2021-03-03 05:46:42.189759,2023-04-04 04:02:49.563980
971,180,572,8738871,48,2022-12-17,2023-10-18,nancy40@example.org,1,0,1,2023-07-09,2021-07-08,118.187.215.222,null,Suspicious,757,0,2021-11-18 00:00:00.000000,2021-12-06,2021-05-29 07:10:30.908810,2021-07-13 15:39:13.315794
859,313,434,8744136,436,2023-06-09,2023-10-11,alicia29@example.net,1,1,1,2023-08-12,2023-09-26,111.248.218.153,null,Suspicious,692,1,2023-01-26 00:00:00.000000,2022-11-12,2022-11-22 17:06:03.686033,2023-09-22 11:55:37.384525
873,392,609,8755065,87,2021-05-01,2022-05-09,caseymontgomery@example.org,0,0,0,2022-10-30,2021-05-15,126.11.103.88,null,Valid,700,0,2022-10-08 00:00:00.000000,2021-02-27,2023-02-19 15:43:39.675078,2023-05-11 15:43:42.757069
610,476,795,8760942,827,2021-04-08,2022-02-25,jacksonnathaniel@example.net,1,1,1,2022-12-20,2021-08-05,63.249.129.116,null,Invalid,614,1,2021-02-20 00:00:00.000000,2023-08-13,2022-05-10 15:27:31.325938,2023-03-07 08:29:25.608056
578,14,540,8778648,18,2022-04-04,2022-12-15,dawn68@example.net,0,0,1,2022-05-03,2021-10-06,144.223.109.59,null,Valid,665,1,2022-08-03 00:00:00.000000,2023-08-14,2022-12-26 11:57:14.099077,2023-04-27 16:55:09.944972
821,362,211,8786271,74,2023-07-02,2023-08-21,solomonrobin@example.org,1,1,0,2021-01-28,2022-01-19,71.245.140.228,null,Valid,387,0,2022-10-02 00:00:00.000000,2022-10-03,2023-08-29 08:38:19.609891,2023-09-22 23:27:17.382624
390,796,382,8789905,793,2022-06-12,2022-07-15,zbailey@example.com,1,1,0,2023-10-17,2022-11-24,212.226.33.237,null,Valid,186,0,2023-04-18 00:00:00.000000,2021-02-10,2023-03-29 18:16:41.016333,2023-09-09 12:18:53.251569
10,163,722,8799495,556,2021-06-11,2023-11-25,portersteven@example.net,0,0,0,2022-09-28,2022-09-02,52.184.169.144,null,Valid,230,1,2022-09-22 00:00:00.000000,2022-03-24,2023-02-07 01:14:51.224741,2023-02-26 16:52:58.672513
103,261,504,8810010,763,2021-06-22,2022-08-07,tarawalker@example.net,0,1,1,2021-11-13,2021-10-19,31.137.250.9,null,Valid,329,1,2021-12-04 00:00:00.000000,2021-03-31,2021-08-04 19:46:58.055037,2023-08-15 17:24:08.167356
489,172,521,8838089,358,2022-01-20,2023-10-23,achavez@example.com,0,0,1,2021-03-04,2023-07-06,167.70.97.89,null,Valid,42,1,2022-09-25 00:00:00.000000,2022-07-02,2023-06-02 00:59:03.520971,2023-07-18 02:44:26.036815
85,675,527,8843923,568,2024-01-20,2024-01-21,katherine91@example.org,1,0,1,2023-02-01,2022-05-19,10.43.126.138,null,Valid,123,0,2021-10-20 00:00:00.000000,2021-08-22,2023-10-29 10:15:08.413718,2023-11-17 14:16:46.472148
839,133,625,8852934,601,2023-07-18,2023-08-14,craig01@example.com,1,1,1,2021-05-12,2023-08-22,47.178.3.234,null,Valid,20,0,2023-02-11 00:00:00.000000,2022-04-21,2023-04-02 06:02:44.624307,2023-12-01 17:11:10.879032
542,360,793,8856450,688,2023-06-02,2023-07-15,zmedina@example.net,1,1,1,2021-08-11,2021-10-19,221.29.18.103,null,Valid,586,1,2021-10-05 00:00:00.000000,2021-01-29,2023-11-11 01:24:41.730960,2023-11-26 19:08:11.366349
86,38,108,8862165,642,2021-03-27,2023-02-02,christopherfarmer@example.com,1,1,1,2021-04-18,2022-01-04,132.134.157.240,null,Valid,613,1,2023-06-19 00:00:00.000000,2022-07-30,2022-09-30 00:15:33.730189,2023-08-23 08:07:13.441643
945,30,962,8863720,964,2021-05-19,2023-11-11,joshuaprice@example.com,0,0,1,2021-02-10,2022-06-10,19.37.79.3,null,Invalid,431,0,2023-12-01 00:00:00.000000,2022-10-15,2022-05-20 07:58:57.892725,2023-09-28 19:03:53.174565
430,849,418,8888533,646,2021-10-23,2023-06-17,holly92@example.net,1,0,1,2021-09-21,2023-12-08,106.116.120.248,null,Invalid,231,0,2022-04-02 00:00:00.000000,2022-11-29,2022-03-05 10:18:18.941150,2023-12-08 05:26:29.955521
991,888,850,8892874,70,2023-09-09,2023-11-30,smoore@example.net,0,1,0,2021-06-20,2023-09-10,193.175.109.54,null,Valid,186,0,2021-06-15 00:00:00.000000,2021-02-01,2023-05-31 03:38:17.542938,2023-12-09 01:55:59.264393
917,891,386,8908763,756,2023-11-28,2023-12-10,williamtaylor@example.net,1,1,0,2023-02-08,2023-04-18,129.237.201.176,null,Valid,399,0,2023-03-26 00:00:00.000000,2023-05-06,2023-08-23 15:27:24.484560,2023-11-28 15:30:25.773008
772,638,432,8948555,750,2023-01-22,2023-11-27,heatherhoward@example.net,0,0,1,2022-02-21,2021-08-09,1.40.212.165,null,Valid,880,0,2022-08-20 00:00:00.000000,2023-07-28,2022-07-10 16:13:13.880358,2023-10-01 05:15:45.922031
138,244,936,8953515,768,2021-04-23,2023-12-06,jonesjoseph@example.org,0,1,1,2022-06-10,2021-03-25,115.109.96.238,null,Valid,241,0,2022-08-30 00:00:00.000000,2023-05-18,2022-08-19 09:52:15.009840,2023-03-13 00:17:43.562858
973,306,408,8959903,893,2021-09-21,2022-11-25,patriciabaldwin@example.net,0,1,0,2022-02-26,2023-12-26,34.89.157.187,null,Invalid,241,0,2022-06-19 00:00:00.000000,2022-09-17,2023-07-12 11:29:58.106580,2023-07-30 03:57:43.852525
137,962,147,8979530,384,2023-05-28,2023-06-27,matthew90@example.net,0,0,1,2022-02-27,2021-07-18,167.208.26.11,null,Invalid,914,0,2021-06-09 00:00:00.000000,2021-07-06,2021-05-31 02:17:07.846734,2023-06-25 21:56:08.829281
969,781,578,8997785,775,2022-02-18,2023-01-18,sclark@example.org,0,0,0,2023-01-06,2022-09-12,113.205.9.67,null,Valid,765,1,2022-05-27 00:00:00.000000,2023-08-22,2023-08-15 03:54:38.449011,2023-10-13 00:21:17.990290
61,872,740,9000844,181,2022-03-13,2022-04-16,ocox@example.org,0,0,1,2022-05-26,2022-12-20,101.99.243.112,null,Valid,585,1,2023-10-31 00:00:00.000000,2023-11-10,2022-01-07 15:00:37.059204,2023-12-07 11:59:38.729662
333,405,12,9003903,452,2023-07-26,2023-10-04,samantha96@example.com,1,1,1,2022-10-27,2021-05-29,108.115.242.252,null,Valid,577,0,2022-09-14 00:00:00.000000,2022-09-22,2023-10-21 07:10:18.394138,2023-10-21 13:57:04.100382
494,468,963,9004975,808,2023-10-12,2023-11-20,lawsonjoseph@example.org,0,0,1,2023-09-30,2022-03-22,165.115.160.45,null,Valid,518,0,2021-05-01 00:00:00.000000,2022-02-13,2023-12-11 00:45:44.549113,2024-01-03 13:52:08.585567
872,423,956,9006839,610,2021-12-13,2023-04-09,woodheidi@example.com,1,1,0,2023-10-26,2021-03-25,26.130.129.238,null,Valid,364,0,2024-01-14 00:00:00.000000,2021-02-16,2023-04-29 11:06:33.075850,2023-12-17 12:50:02.758775
200,506,535,9063973,506,2023-09-25,2023-12-15,htaylor@example.net,1,0,1,2021-03-03,2021-07-11,111.191.27.43,null,Invalid,171,0,2023-07-29 00:00:00.000000,2022-08-09,2022-02-28 06:57:23.360217,2022-12-25 02:49:17.321050
851,400,780,9093081,162,2022-04-08,2022-08-24,hhiggins@example.com,0,0,0,2022-04-23,2023-02-21,219.253.49.108,null,Invalid,364,0,2023-01-24 00:00:00.000000,2021-09-11,2023-05-24 18:50:57.268693,2023-08-26 17:18:58.185330
889,198,181,9096110,330,2022-02-12,2023-07-07,dustinthomas@example.net,1,1,0,2022-11-01,2021-12-29,117.142.175.225,null,Valid,280,1,2022-04-23 00:00:00.000000,2021-10-02,2023-08-18 21:31:46.000061,2024-01-08 19:57:04.152122
20,929,178,9097841,62,2023-02-19,2023-12-20,maria03@example.com,1,1,0,2022-09-02,2023-01-25,154.140.73.226,null,Valid,255,1,2023-07-14 00:00:00.000000,2022-03-22,2023-08-21 21:52:12.662293,2023-09-29 22:05:56.141277
492,997,218,9102498,958,2022-10-13,2023-09-20,lisa91@example.net,1,0,0,2021-03-10,2023-02-02,39.205.165.65,null,Valid,899,1,2022-07-23 00:00:00.000000,2021-04-30,2023-10-05 18:03:38.891805,2023-11-28 20:45:40.027629
341,976,284,9104751,829,2023-12-10,2023-12-16,contrerasbrandi@example.net,0,0,0,2021-05-25,2023-06-20,107.175.110.73,null,Valid,990,1,2023-11-09 00:00:00.000000,2021-07-12,2023-03-29 02:29:13.656293,2023-12-03 06:23:05.069788
374,23,17,9110409,224,2022-11-26,2023-03-03,brenda39@example.com,1,0,0,2021-10-03,2023-03-25,97.211.101.41,null,Valid,661,1,2022-05-07 00:00:00.000000,2022-04-28,2022-01-13 11:54:41.723335,2023-05-28 00:29:43.708818
456,90,990,9110982,622,2022-01-09,2023-03-23,marc33@example.org,1,1,1,2022-04-09,2021-03-12,71.215.195.188,null,Invalid,914,0,2023-05-18 00:00:00.000000,2021-02-08,2021-07-26 16:46:21.475146,2023-12-11 15:23:09.082692
536,700,157,9115374,123,2021-09-11,2023-03-28,justinmartinez@example.org,1,0,1,2022-12-26,2022-06-16,26.136.22.140,null,Valid,969,0,2023-06-12 00:00:00.000000,2021-11-14,2023-05-30 01:38:18.205680,2023-12-25 22:59:57.441949
810,292,832,9124753,815,2022-11-13,2023-01-31,tina35@example.com,1,1,0,2023-02-23,2022-04-13,184.142.239.155,null,Valid,774,0,2022-10-04 00:00:00.000000,2022-06-11,2021-05-27 00:23:32.366811,2023-04-18 01:54:54.609594
671,635,666,9125556,780,2021-03-16,2021-10-25,connierowe@example.com,1,0,0,2022-11-24,2021-11-09,197.91.51.182,null,Invalid,111,1,2024-01-23 00:00:00.000000,2023-10-17,2022-11-21 01:08:46.981736,2023-07-04 16:19:18.257150
588,37,961,9130151,999,2021-03-29,2023-11-30,rosejon@example.com,1,1,0,2023-07-02,2023-01-25,85.101.247.157,null,Valid,892,0,2023-10-25 00:00:00.000000,2023-05-22,2021-06-19 07:18:28.520650,2023-12-25 01:40:48.837451
672,692,846,9141368,914,2021-09-24,2022-08-31,harrelljennifer@example.net,0,1,0,2021-12-26,2023-10-06,215.175.36.3,null,Valid,816,1,2022-05-20 00:00:00.000000,2022-02-21,2022-07-08 07:54:19.234246,2023-05-17 19:32:52.630678
471,333,592,9145593,341,2022-09-11,2022-11-26,garnerpatricia@example.net,0,0,0,2023-06-06,2021-04-25,43.134.230.201,null,Invalid,338,0,2021-10-13 00:00:00.000000,2022-05-27,2022-12-31 12:19:15.250259,2023-11-17 04:25:44.773195
629,743,241,9175009,217,2022-11-03,2023-04-27,randy17@example.net,1,0,1,2022-09-22,2022-08-16,57.160.63.223,null,Valid,116,1,2022-07-21 00:00:00.000000,2021-04-25,2023-11-09 16:24:10.575865,2023-12-11 14:25:13.704160
187,5,362,9175540,2,2021-08-31,2022-06-07,bishopanthony@example.com,0,0,0,2022-06-10,2023-06-03,216.116.60.185,null,Invalid,909,0,2021-02-14 00:00:00.000000,2023-08-28,2023-11-05 07:24:06.306875,2023-11-21 03:00:18.634057
447,949,429,9176225,56,2023-08-18,2023-12-02,pennykelley@example.net,1,1,1,2023-12-02,2022-08-01,123.178.17.154,null,Valid,422,1,2022-08-17 00:00:00.000000,2021-12-03,2023-03-20 13:11:17.543232,2023-09-12 01:27:07.065708
815,72,948,9183368,680,2022-08-02,2023-01-16,nicolecole@example.net,0,1,1,2021-06-13,2022-06-26,134.194.65.6,null,Valid,593,0,2021-07-01 00:00:00.000000,2022-03-20,2021-04-15 08:30:00.598225,2022-02-03 06:37:40.082131
15,930,972,9196244,63,2023-10-26,2023-11-16,nstewart@example.org,0,1,0,2022-04-21,2021-09-04,16.217.64.30,null,Suspicious,107,1,2021-05-24 00:00:00.000000,2021-09-20,2023-01-06 11:12:26.880954,2023-02-13 10:28:01.358806
623,506,653,9217238,745,2022-04-28,2023-12-16,ojames@example.net,0,1,0,2022-11-28,2022-05-08,199.120.110.232,null,Invalid,743,1,2023-01-04 00:00:00.000000,2021-09-26,2023-05-04 05:38:28.278390,2023-06-26 03:31:18.160086
365,653,61,9226122,78,2023-11-17,2024-01-06,whitney44@example.org,0,1,1,2022-02-07,2023-07-17,160.94.10.50,null,Valid,132,0,2024-01-21 00:00:00.000000,2021-04-23,2023-12-05 18:59:05.199889,2024-01-23 20:15:31.778339
347,436,645,9242088,720,2022-10-06,2022-12-28,vbolton@example.net,1,0,0,2021-09-24,2024-01-02,158.8.6.179,null,Valid,758,1,2021-11-13 00:00:00.000000,2023-01-11,2021-09-19 22:17:11.631638,2024-01-07 22:42:25.895668
264,445,943,9251110,124,2021-03-15,2023-04-15,scottgalvan@example.net,1,1,0,2022-06-05,2022-01-17,51.55.96.21,null,Suspicious,233,1,2021-07-15 00:00:00.000000,2023-03-04,2022-02-05 23:06:52.372625,2023-10-18 06:40:55.122439
520,225,276,9252880,847,2022-10-22,2023-01-24,dpruitt@example.net,1,0,1,2022-04-18,2023-08-18,222.88.157.238,null,Valid,537,0,2023-09-15 00:00:00.000000,2022-09-05,2022-09-25 12:13:02.481215,2023-04-09 21:52:24.254968
188,401,898,9254254,907,2023-02-21,2023-07-10,amanda30@example.org,1,1,0,2023-09-06,2021-10-01,39.251.122.122,null,Valid,756,0,2023-04-27 00:00:00.000000,2021-04-16,2023-09-19 11:07:10.960168,2023-10-09 01:01:37.331142
862,251,833,9257858,26,2023-12-18,2023-12-28,kimberlyhamilton@example.net,1,0,1,2023-06-19,2022-01-24,115.220.89.34,null,Valid,217,0,2023-01-22 00:00:00.000000,2022-03-25,2023-05-12 12:14:02.947170,2023-12-17 04:15:12.617858
292,198,862,9280494,37,2021-03-10,2021-11-07,alexanderchristian@example.org,0,1,0,2022-10-14,2021-08-28,131.226.236.209,null,Valid,796,1,2022-02-16 00:00:00.000000,2021-04-04,2022-11-02 11:50:01.035188,2023-03-18 12:23:27.634567
233,692,717,9286726,726,2022-11-06,2023-02-22,mkeith@example.com,0,0,0,2023-12-05,2021-09-07,115.128.160.0,null,Valid,18,1,2021-09-20 00:00:00.000000,2023-03-04,2021-01-26 14:30:40.206028,2023-09-24 19:44:28.475830
663,189,238,9306538,953,2021-02-15,2022-09-26,meyertimothy@example.net,1,1,1,2021-03-12,2022-03-16,93.97.3.3,null,Invalid,408,1,2023-09-15 00:00:00.000000,2023-07-11,2021-03-26 05:35:07.723543,2022-05-20 12:31:03.489150
289,896,240,9309445,892,2022-02-07,2022-05-02,hlee@example.org,0,1,1,2022-05-23,2023-02-23,193.85.179.194,null,Valid,671,1,2021-09-07 00:00:00.000000,2021-06-10,2021-04-16 22:27:41.168022,2023-06-18 21:49:29.783649
779,342,751,9313780,812,2022-03-02,2022-08-11,rodriguezchristopher@example.com,0,1,0,2021-08-22,2022-11-28,38.249.12.49,null,Valid,645,1,2022-10-10 00:00:00.000000,2023-06-20,2023-06-06 06:42:16.671274,2023-12-17 09:24:49.743991
223,903,549,9334173,932,2023-06-16,2023-10-11,smithmary@example.org,0,1,1,2024-01-20,2023-12-28,34.132.152.114,null,Invalid,944,0,2023-04-01 00:00:00.000000,2022-06-11,2023-05-01 05:12:30.665154,2023-11-11 21:22:09.723023
555,292,79,9338744,850,2021-09-23,2023-07-19,christopherdavis@example.com,1,1,0,2022-04-08,2022-10-03,172.163.88.170,null,Invalid,186,0,2021-03-30 00:00:00.000000,2021-10-03,2022-10-14 11:29:31.502326,2023-07-03 05:44:17.167862
6,723,873,9349537,808,2022-11-17,2023-08-17,whiterachel@example.net,1,0,1,2021-12-25,2023-12-19,59.57.47.132,null,Invalid,434,0,2023-04-03 00:00:00.000000,2023-05-22,2023-11-06 00:48:23.162714,2024-01-13 05:43:35.540969
639,798,345,9358402,844,2023-07-20,2023-09-28,smithbradley@example.net,0,1,1,2021-12-08,2022-04-05,65.73.191.37,null,Valid,390,1,2023-09-12 00:00:00.000000,2021-11-30,2022-12-18 04:09:59.074645,2023-09-20 16:41:28.666790
812,400,926,9374512,619,2022-08-01,2023-05-09,hansenjack@example.com,1,1,1,2022-12-17,2022-11-28,79.124.30.36,null,Invalid,636,1,2023-12-01 00:00:00.000000,2021-06-22,2022-01-09 17:02:15.745110,2023-01-02 03:18:38.486786
177,307,496,9378623,383,2023-08-03,2023-09-08,jasonmcdonald@example.com,1,1,0,2023-05-08,2022-08-27,70.29.66.221,null,Valid,248,0,2021-11-06 00:00:00.000000,2023-12-08,2022-05-21 21:46:15.614146,2023-05-28 03:26:16.999559
987,540,858,9379563,277,2023-01-23,2023-05-08,ythomas@example.net,1,1,0,2023-09-17,2021-07-02,90.55.212.160,null,Invalid,127,0,2021-03-31 00:00:00.000000,2023-08-03,2023-12-07 07:33:42.691147,2023-12-23 10:21:35.453225
668,278,991,9382036,50,2022-03-11,2022-12-20,karenfarrell@example.net,1,1,0,2023-01-25,2023-02-23,104.47.189.164,null,Invalid,551,1,2023-04-10 00:00:00.000000,2024-01-12,2021-08-02 15:39:14.016606,2023-05-17 07:31:59.887340
796,139,426,9387912,116,2023-08-22,2023-12-01,pamela94@example.com,0,1,0,2021-05-31,2021-03-10,28.168.152.1,null,Valid,855,1,2022-05-12 00:00:00.000000,2023-05-05,2023-09-05 18:43:31.807344,2023-11-25 11:37:58.603644
353,851,687,9407782,910,2021-11-24,2022-01-16,peterhernandez@example.com,1,1,1,2021-07-26,2023-09-17,36.99.54.209,null,Valid,936,0,2023-06-30 00:00:00.000000,2023-12-04,2022-01-14 09:22:35.659664,2024-01-17 05:12:24.718397
863,115,312,9417545,29,2022-03-20,2022-10-29,melissamartin@example.net,0,1,1,2023-05-15,2023-03-28,61.38.20.186,null,Valid,900,1,2024-01-09 00:00:00.000000,2021-03-06,2023-01-07 20:20:20.990469,2023-08-29 05:43:07.868445
783,339,191,9432083,663,2021-02-22,2023-07-20,jimenezkaren@example.com,1,0,1,2022-10-06,2023-10-14,160.229.233.128,null,Valid,787,0,2023-12-20 00:00:00.000000,2021-01-31,2021-05-04 12:20:38.113721,2023-06-30 13:12:23.436059
391,478,570,9444191,259,2022-09-08,2023-06-06,ibecker@example.net,0,1,1,2023-07-18,2022-10-08,172.158.19.184,null,Valid,374,1,2023-10-22 00:00:00.000000,2023-07-08,2021-09-11 00:01:24.266963,2022-07-28 16:12:47.857458
736,609,124,9458399,266,2021-09-26,2022-05-22,jamesyoung@example.net,0,0,1,2022-03-18,2023-10-29,213.113.201.194,null,Valid,989,1,2021-09-23 00:00:00.000000,2023-08-18,2021-07-03 15:15:34.350696,2022-05-05 08:18:43.762906
463,10,548,9485826,816,2022-11-06,2023-04-05,obrown@example.net,1,1,0,2023-11-05,2021-11-09,134.150.47.156,null,Valid,999,1,2024-01-08 00:00:00.000000,2021-05-24,2022-07-19 01:40:37.274128,2022-09-02 23:51:53.107649
750,841,421,9509361,904,2022-12-27,2023-02-14,jesus90@example.net,1,1,1,2023-07-10,2022-11-16,204.26.90.133,null,Valid,359,0,2021-10-08 00:00:00.000000,2023-08-12,2023-10-22 11:09:59.378862,2023-11-17 06:28:21.166140
594,954,731,9549219,171,2022-04-07,2023-09-25,michael04@example.org,0,1,0,2022-07-19,2021-06-05,12.101.237.230,null,Valid,155,0,2023-05-16 00:00:00.000000,2023-07-07,2021-12-17 11:45:47.333469,2022-10-19 07:34:06.480874
27,98,674,9558557,107,2021-05-03,2023-10-12,youngamanda@example.net,1,1,1,2021-10-09,2023-09-02,112.124.217.87,null,Valid,675,0,2022-04-26 00:00:00.000000,2022-12-05,2022-09-29 01:34:00.665784,2023-10-27 07:27:42.660745
657,484,595,9563901,859,2023-02-22,2023-03-29,nlopez@example.com,1,1,0,2022-11-25,2023-03-14,77.219.177.99,null,Valid,282,0,2021-05-12 00:00:00.000000,2022-12-16,2023-01-28 07:38:08.617248,2023-02-13 01:35:09.740083
803,485,968,9571554,528,2021-12-18,2022-10-06,kaitlynhurst@example.net,1,0,1,2023-05-23,2022-11-30,154.27.6.144,null,Valid,614,0,2023-10-21 00:00:00.000000,2021-08-13,2024-01-01 08:57:11.163370,2024-01-18 23:24:08.387545
52,472,439,9588444,393,2022-05-31,2022-10-12,george56@example.com,0,0,0,2022-07-30,2023-07-24,35.89.90.3,null,Invalid,554,0,2022-05-13 00:00:00.000000,2022-04-25,2023-06-23 07:58:40.081768,2024-01-21 14:04:39.721750
589,873,99,9598525,837,2022-04-09,2023-04-16,rileyjames@example.org,1,0,1,2023-06-04,2023-10-23,7.29.91.52,null,Valid,742,1,2022-05-20 00:00:00.000000,2023-01-20,2021-02-23 20:01:23.241095,2023-12-19 04:43:34.757038
988,273,680,9602922,21,2021-06-30,2022-08-16,jacobhamilton@example.net,1,0,0,2023-05-08,2024-01-08,83.244.32.103,null,Invalid,812,0,2021-06-23 00:00:00.000000,2021-04-28,2021-02-27 00:39:10.276284,2023-05-29 23:46:32.352009
541,460,26,9610045,481,2022-07-25,2022-08-09,heather40@example.net,0,0,0,2023-03-23,2023-09-30,21.249.210.145,null,Valid,815,1,2021-10-28 00:00:00.000000,2024-01-19,2023-04-07 06:21:39.895437,2023-05-17 17:53:58.082518
840,217,723,9640170,450,2022-07-28,2023-07-06,mackdiane@example.com,0,0,0,2021-05-24,2023-04-19,144.52.104.190,null,Valid,860,0,2021-07-31 00:00:00.000000,2023-05-10,2021-09-17 01:31:09.251103,2023-07-23 19:35:17.432988
62,221,391,9648518,849,2021-12-24,2022-11-02,gibsonchristina@example.org,0,1,0,2023-09-29,2021-06-06,64.126.38.180,null,Valid,628,1,2021-04-28 00:00:00.000000,2021-05-23,2022-12-25 14:15:08.532972,2023-06-24 17:15:24.466730
893,640,580,9665809,763,2021-02-25,2022-07-12,ryanjohnson@example.org,1,0,0,2021-10-29,2021-04-30,148.205.117.160,null,Valid,359,0,2021-11-20 00:00:00.000000,2023-12-08,2023-12-04 19:52:48.238767,2024-01-22 02:03:06.262294
666,903,634,9671393,639,2021-06-06,2023-06-30,dicksonmichael@example.net,1,0,0,2021-02-26,2022-03-10,195.33.26.126,null,Valid,603,1,2021-12-21 00:00:00.000000,2021-03-29,2023-11-22 06:35:39.517600,2023-12-27 20:54:09.675210
67,197,176,9673327,222,2023-10-17,2023-11-07,richardgalvan@example.com,0,0,0,2023-01-23,2022-09-26,217.180.22.104,null,Valid,387,0,2022-10-28 00:00:00.000000,2022-10-11,2022-01-03 15:42:51.832676,2022-12-04 03:00:16.910095
510,436,571,9679727,413,2023-07-01,2023-10-19,alexandrahudson@example.com,1,0,1,2023-03-04,2022-08-08,93.89.39.176,null,Valid,938,0,2021-08-01 00:00:00.000000,2021-11-20,2021-11-07 00:05:05.905685,2023-07-22 04:23:23.765945
887,535,68,9682076,47,2021-11-10,2023-04-01,gabriellaleon@example.com,1,0,1,2022-03-26,2022-05-17,173.163.160.129,null,Valid,179,1,2023-03-20 00:00:00.000000,2024-01-08,2022-04-18 18:20:36.307775,2022-05-07 17:50:12.833100
892,397,913,9682988,776,2022-04-20,2022-04-27,thompsonlisa@example.org,0,1,0,2023-06-12,2021-04-17,173.227.64.187,null,Valid,867,0,2021-08-17 00:00:00.000000,2021-06-01,2022-11-19 14:40:56.519755,2023-09-24 08:46:35.084667
882,789,445,9686418,912,2023-03-29,2023-07-28,goodwinjill@example.org,1,1,1,2021-05-24,2023-03-15,185.141.194.14,null,Valid,821,0,2021-11-28 00:00:00.000000,2022-04-01,2023-01-15 12:55:08.002661,2024-01-03 01:50:33.854372
431,909,781,9686430,227,2023-05-12,2023-05-23,rperez@example.com,0,0,1,2023-10-15,2021-01-30,49.73.150.57,null,Valid,92,1,2023-01-28 00:00:00.000000,2023-11-01,2021-05-23 12:31:20.027354,2022-09-09 17:46:49.076104
302,978,743,9695302,787,2021-08-10,2021-12-22,joecrawford@example.org,1,1,1,2023-04-10,2023-12-09,120.239.2.223,null,Valid,310,0,2021-06-19 00:00:00.000000,2023-03-28,2023-09-30 12:57:42.491386,2023-11-17 10:18:21.496024
585,312,774,9743452,628,2021-10-05,2023-07-27,joel56@example.com,0,1,0,2022-01-13,2021-11-10,147.182.50.216,null,Valid,122,1,2021-05-24 00:00:00.000000,2022-03-23,2021-04-11 20:23:03.029547,2022-11-05 11:15:02.322279
30,162,298,9746270,105,2021-04-27,2023-03-03,john56@example.com,1,0,1,2021-09-02,2021-08-25,189.73.248.2,null,Valid,731,0,2022-11-03 00:00:00.000000,2023-09-06,2022-07-20 04:32:44.778759,2023-03-18 07:23:57.235650
896,519,876,9756797,375,2022-06-22,2023-09-21,larrygarner@example.org,0,1,0,2023-03-24,2021-03-10,82.100.37.140,null,Invalid,688,1,2022-09-21 00:00:00.000000,2023-08-01,2022-02-25 16:41:40.447243,2023-05-04 21:04:50.334125
614,729,400,9772425,944,2021-08-08,2022-05-30,wyattduffy@example.net,0,0,0,2021-02-04,2022-12-19,135.6.33.212,null,Invalid,812,1,2022-09-03 00:00:00.000000,2021-07-14,2023-03-13 22:54:15.339584,2024-01-12 22:48:30.567497
654,368,279,9792314,201,2022-03-02,2022-10-19,lisajohnson@example.com,0,1,0,2022-11-07,2023-08-24,67.103.138.131,null,Valid,899,1,2021-10-13 00:00:00.000000,2022-09-09,2022-10-07 19:23:59.691075,2024-01-25 07:01:09.678342
913,448,159,9810435,560,2023-09-11,2024-01-13,ruben53@example.net,0,0,1,2023-07-05,2021-12-28,77.211.32.53,null,Valid,74,1,2023-01-08 00:00:00.000000,2021-09-24,2023-08-25 05:24:20.727211,2023-10-02 17:33:47.243327
