Consumer_Key,Consumer_Created_Source_System_Key,Consumer_Last_Update_Source_System_Key,Consumer_Web_Push_Opt_In_Opt_Out_Source_System_Key,Consumer_Privacy_Policy_Consent_Source_Key,Consumer_Class_Code_Key,CFDM_Channel_Code_Key,Consumer_Gender_Code_Key,Region_Code_Key,Affiliate_Code_Key,Market_Code_Key,Division_Code_Key,Consumer_Global_Unique_Identifier,Consumer_Level_Code,Consumer_Valid_Record_Indicator,Consumer_Version_Number,Consumer_Offline_Identifier,Consumer_POS_Identifier,Consumer_Online_Identifier,Consumer_Salutation_Code,Consumer_First_Name,Consumer_Middle_Name,Consumer_Last_Name,Consumer_Language_Code,Consumer_Birth_Day_Number,Consumer_Birth_Month_Number,Consumer_Birth_Year_Number,Consumer_Loyalty_Opt_In_Opt_Out_Indicator,Consumer_Web_Push_Opt_In_Opt_Out_Indicator,Consumer_Anonymization_Indicator,Consumer_Pending_Braze_Archival_Indicator,Consumer_Pending_Braze_Archival_Date,Consumer_Web_Push_Opt_In_Opt_Out_Update_Date,Consumer_Online_Registration_Date,Consumer_Online_Registration_Status_Code,Consumer_Offline_Registration_Date,Consumer_Registration_Store_Identifier,Consumer_Archived_In_Braze_Indicator,Consumer_Profile_Update_Indicator,Consumer_Profile_Last_Update_Date,Consumer_Privacy_Policy_Consent_Date,Consumer_Privacy_Policy_Reconsent_Date,Consumer_Anonymization_Timestamp,Consumer_Record_Created_Timestamp,Consumer_Record_Modified_Timestamp
9006839,6,6,6,999,556,3,1,10,584194,1,26,2789e8f7-1566-437a-9b33-04c06b257526,global,1,3,2ac69960-4463-42d3-b8bd-d907524ee5c2,b906b1f9-c466-4a43-ba50-c89d0f038d88,6fcb4e24-4a40-4dcf-8470-03a9d78434e7,02daf81a2147a656096e24b721714da8,Andrew,Tony,Bennett,EN,13,4,1952,1,0,1,0,2022-08-31,2022-03-05,,,2022-07-14,20d67af3-441f-4c0f-bd24-a44339e93e1d,1,0,2022-06-20,,,2021-03-11T07:14:27.817Z,2021-03-11T07:14:27.817Z,2021-11-13T15:01:07.153Z
9063973,50,50,50,577,689,2,2,10,456321,1,21,6caa8b3e-9f08-44d2-b271-16a343da1702,global,0,3,0edc6919-d849-4de7-a5d4-793dec49db8b,df93e839-04b7-4a26-b56a-6660f656fd81,067802ca-f092-4d42-a5a2-a9d60f99eec8,15c00d32e52984640b55da3d8340cc1d,Claudia,Joan,Carroll,EN,11,5,1960,1,0,0,1,2022-03-07,2022-10-22,2023-04-22,registered,,,0,1,2023-01-15,2021-03-08,,2023-02-11T23:51:40.367Z,2023-02-11T23:51:40.367Z,2023-02-27T06:36:26.419Z
9093081,17,17,17,496,358,10,2,10,908633,1,11,64799985-a67d-4a61-8038-226232635ff3,global,1,6,7286a61b-fc7a-4a0d-83b4-2405e4f63a53,17bb2c80-eb18-43c6-862a-d9ce37562e07,109690cf-c12d-40d2-9c5f-bb8b5a429777,7a60ac1e13b6c61180617635167d355f,Jared,Stephen,Haas,EN,10,7,1979,1,0,0,1,2021-10-12,2023-03-18,,,,,1,0,2022-02-11,,2023-08-04,2023-02-01T11:09:32.986Z,2023-02-01T11:09:32.986Z,2023-12-17T00:08:37.295Z
9096110,14,14,14,809,852,2,1,10,686324,1,11,71ddf9d6-fc41-4e64-bf86-c46acb319f55,global,1,6,5b92d070-60c7-41fe-9ff3-c9c927054779,3c1f6bf4-8013-4e3c-94ee-ccc4918a1928,d6580788-2ae8-4b6a-bec4-b494aa3e89fa,8e81e4915c8f64e419385d4387979d4a,Courtney,Lauren,Daniels,EN,16,6,1949,1,0,0,1,2021-03-14,2023-10-29,,,2021-09-20,733be8f7-2496-4475-babd-ebe5406815f7,0,0,2023-06-19,2022-01-17,,2021-05-05T20:36:09.201Z,2021-05-05T20:36:09.201Z,2021-05-09T01:16:21.474Z
9097841,35,35,35,811,648,7,2,10,443755,1,26,754a2ab7-ce2d-4758-9448-499503a8e82c,global,1,11,7f35b395-3080-4416-8eab-dea358f34bba,0f62454f-100f-4902-9ffa-850f6b5738ec,26b9636f-c64c-45e1-895b-610d5441d5e6,eceeebd8b91ea595b8a0c8325f0ae072,Christopher,Steven,Lyons,EN,16,5,1963,0,0,0,0,2022-06-08,2021-08-06,2023-08-24,registered,,,1,1,2023-01-18,2023-01-16,,2021-05-17T11:09:22.815Z,2021-05-17T11:09:22.815Z,2023-05-24T02:03:26.407Z
9102498,33,33,33,361,971,4,2,10,423501,1,11,6b537b31-a44c-4fa0-adca-22dff00dcce4,global,1,11,dcc954fa-6bad-4409-a9f7-91e6ac1927ca,4b363c44-c042-47f4-bdf0-c4563876de8e,71307073-47e3-44da-ad21-8467cb003eea,fc88bbd2061cf1b6521e663a59594e44,Joseph,Anthony,Nguyen,EN,19,7,1999,1,1,0,0,2023-12-15,2021-04-04,,,,,1,0,2023-01-01,2021-03-17,2021-07-10,2022-10-26T22:19:09.820Z,2022-10-26T22:19:09.820Z,2023-11-18T07:15:59.918Z
9104751,46,46,46,681,33,1,2,10,215872,1,17,13983a79-4492-4771-9899-3cae71c82652,global,0,6,afc34e3a-90ea-4070-b3b7-5dc5cee19f2b,def5daed-faab-40f5-97f9-3514d219eddc,72c51d8b-938c-4fc2-9c20-0d6507a60e71,6741ce4db0e92d77061badb4c631e963,Douglas,Dale,James,EN,28,7,1970,0,1,0,0,2023-01-28,2021-08-28,,,,,0,0,2023-06-28,2022-05-26,2023-09-16,2022-05-15T15:56:47.523Z,2022-05-15T15:56:47.523Z,2022-09-08T01:39:47.139Z
9110409,10,10,10,231,293,8,1,10,865923,1,3,748bdebf-5c73-416d-bb30-a4eeb1969493,global,0,8,fc14a997-69b5-4d82-9f69-4f1473dca3f1,afd73700-0660-46cf-bf66-759287857d83,c4c4b434-8bab-454a-9921-519472ca1b37,c5ea843105862f680ef9691337d2085b,Austin,Justin,Johnson,EN,18,4,1994,0,1,1,1,2023-08-17,2023-12-06,,,2023-10-17,fe49d44f-a60b-4e41-9f0a-bd90d6e2f83c,0,0,2021-01-31,2023-01-01,2021-08-01,2021-06-25T11:44:37.842Z,2021-06-25T11:44:37.842Z,2022-12-28T23:27:11.387Z
9110982,4,4,4,678,782,4,1,10,858547,1,10,83c256f8-c09e-425c-9010-7783387d54af,global,0,1,9336349d-b8c3-40d7-a176-033cc0bbb70e,10ea7fd2-5685-4dc8-a5eb-153d81cd4432,3a0e7ea0-f6dc-4180-97f6-43bcd309599f,edf0325c9bccda8d006ed44143a718c8,Nicholas,Joseph,Guerrero,EN,30,5,1952,0,0,1,0,2023-10-26,2021-09-04,2023-06-01,registered,,,0,1,2022-03-20,,2022-09-15,2023-12-30T01:49:55.544Z,2023-12-30T01:49:55.544Z,2024-01-20T19:40:42.173Z
9115374,34,34,34,857,919,9,1,10,804182,1,17,cc7330af-542c-4fc7-895f-69e9340e7b90,global,1,9,d9a2beb5-5ece-44d1-ad35-a1fb28b8504a,2dd34e17-aa0a-4c92-b01c-c4661269c0c6,12635478-9f34-41d7-8064-41e597e3dcd6,c8bbe2ccc8cd887b301b1e3f9f3df342,Danielle,Kathleen,Wong,EN,10,12,1965,1,1,1,0,2021-09-15,2021-09-24,,,2021-03-28,8ccca12c-636c-4e56-8443-7505eaa4fdbd,1,1,2022-01-17,,2023-07-27,2022-04-25T17:14:48.949Z,2022-04-25T17:14:48.949Z,2023-09-09T12:49:16.891Z
9124753,33,33,33,23,321,10,1,10,399635,1,22,0f7ae712-3936-4c12-a775-16db1cfbd2b1,global,1,10,0892aff4-2956-4f15-b3f6-2f387c4999c3,e1bf67a4-bac7-40f4-82bd-854dbdf9b67d,b9763b36-e936-4158-bbb8-3fdeb3b0a344,a2d09365021cf027590474d7a5ce17dd,Andrew,Jason,Jenkins,EN,5,12,1954,0,0,0,1,2023-10-26,2022-01-31,,,,,1,0,2023-08-04,2022-12-06,2022-11-07,2022-07-02T03:09:13.921Z,2022-07-02T03:09:13.921Z,2024-01-18T02:02:26.939Z
9125556,19,19,19,724,867,6,1,10,406666,1,22,1a8d9335-0dbf-4ee5-a060-ada8a3a5aefd,global,0,3,988deb3a-70d4-4e74-87ad-341a271ee4b8,1827f85b-8ecf-43c4-9349-35c24887463c,c8d6a14b-95c5-42ed-99e7-68f1fa96de6f,226e351f89084d16377702cd5657837e,Kimberly,Danielle,Stevenson,EN,22,1,1956,0,0,0,0,2023-05-05,2023-03-05,,,,,1,1,2021-05-18,,2022-07-22,2023-02-19T14:10:54.647Z,2023-02-19T14:10:54.647Z,2023-04-18T18:28:51.513Z
9130151,2,2,2,636,8,6,1,10,548060,1,99,fe5edfa6-85db-41d4-94dc-fb32a0269d6a,global,1,7,9d9d6e9e-6ad7-43d6-96d4-7fe44222f735,4ac948cb-cf19-43a9-900f-841075f71dec,7cabda19-fc5b-4e8e-83d6-7397c072da80,743744bb0fd594bf97c6a41f1ae90911,Andrea,Lindsay,Turner,EN,20,5,1996,1,1,0,0,2021-12-14,2021-10-12,2021-03-01,registered,,,0,0,2022-07-19,,2022-10-05,2021-04-27T00:39:07.207Z,2021-04-27T00:39:07.207Z,2023-01-25T03:26:28.263Z
9141368,38,38,38,141,376,1,1,10,313199,1,21,525d9878-d8b2-4db6-9d54-6bacf9daee37,global,0,1,aa7f47df-d1c0-4899-8985-b0ffd76e76f5,13b88c29-90af-4ac4-9589-f636ed3a2d95,12f2b25a-fec6-4270-a93c-631f43c2cd79,2ed5fb0589c11a37bc71eacb5b52c653,Amanda,Jennifer,Rodriguez,EN,5,8,1979,1,1,1,0,2022-02-04,2022-06-03,,,,,0,0,2022-08-17,2023-04-07,2022-06-21,2022-09-17T01:18:58.861Z,2022-09-17T01:18:58.861Z,2024-01-03T07:43:12.996Z
9145593,30,30,30,540,113,7,1,10,554747,1,12,898cd0c1-8d9d-4194-a132-17530cbfb597,global,1,5,dc619f80-a63a-4863-8609-bca14ddd8766,8b023884-900b-46c4-aba8-98dd1833fcbd,7e958702-18a0-4e85-9c0c-31ad25db71c5,6e6bf3c03ff31b68f1bff0b52c3cfa73,Rebecca,Kathryn,Warren,EN,20,7,1994,0,0,1,0,2023-04-04,2022-02-20,,,,,1,1,2023-04-23,2021-08-03,2023-04-09,2022-03-19T22:12:16.177Z,2022-03-19T22:12:16.177Z,2023-06-19T11:04:08.856Z
9175009,5,5,5,715,692,9,1,10,459266,1,10,f064321d-ff8b-434b-a93b-acbaf47d7dee,global,1,5,63b2ccab-ca96-42b5-af80-3f0d5133b7be,dbcac13f-199e-4888-b1cd-a48fc50c8ef9,d2a20166-d38b-48df-8731-3d58eeb4a7c0,0799ae398960edf6e42420548f58ad3a,Elizabeth,Kristen,Gonzalez,EN,12,6,1984,1,1,1,0,2021-12-17,2023-02-24,2022-05-03,registered,,,0,0,2023-06-30,2021-01-26,,2023-02-26T14:02:18.076Z,2023-02-26T14:02:18.076Z,2023-04-26T11:47:16.456Z
9175540,11,11,11,764,356,6,2,10,142098,1,99,2c124625-154d-41e3-869b-0b07aa141371,global,1,6,c808a853-003e-4dbc-96b3-12ff4eea8562,f4f95859-76e0-4f22-baa1-d80bb342a1b2,9854ab32-2f1b-4020-8bb5-68997772a4bc,03fb4087f40158ccbd874f4812088987,Lauren,Crystal,Ferguson,EN,28,11,1943,1,1,0,1,2023-02-11,2022-04-30,,,2023-12-18,3c8c73c9-900f-41bd-a963-f26c5a357fd5,0,1,2023-01-20,,2023-12-02,2023-08-04T22:39:49.166Z,2023-08-04T22:39:49.166Z,2024-01-25T10:02:00.645Z
9176225,6,6,6,488,387,2,1,10,111932,1,99,798837b9-ea62-41de-8647-67759d5fe644,global,1,7,03b4d62c-1763-42a2-b7c3-4100ffd16c69,f6d1da66-8489-4632-b123-e0f3f4993207,9abbe282-3f33-41d4-aeee-a0d9d8a6b87d,e70f8918f77d6478abf079525be44235,Tiffany,Catherine,Hill,EN,18,7,1967,0,1,0,0,2021-08-31,2022-11-18,,,2022-11-26,3c4e3fba-d4c0-4aed-9620-843864a5569c,0,1,2021-05-18,2022-07-04,,2022-02-18T17:15:34.753Z,2022-02-18T17:15:34.753Z,2022-08-25T23:16:17.680Z
9183368,11,11,11,83,477,4,1,10,567468,1,36,4dd25c18-df06-4b64-84c7-e5a6581e3934,global,0,2,0a542255-9d44-40aa-a739-912d175a58a2,cb3e5340-b55d-4ed0-9662-931bfa90fcc4,1bbc965a-b7f3-401f-b911-665ac765252c,4a5927338d5a96ec066c6d6e39135f7f,Patricia,Sharon,Bradshaw,EN,30,11,1979,0,0,1,1,2023-02-26,2021-08-18,,,2022-09-19,e6c90885-49e3-4961-89b3-8e22195c84b0,1,0,2022-10-04,2023-06-16,2023-07-07,2023-08-16T01:49:08.806Z,2023-08-16T01:49:08.806Z,2023-09-16T08:09:42.190Z
9196244,45,45,45,355,242,2,1,10,618247,1,38,ea1d5ed6-42be-4fc1-88c3-54c9b40442c4,global,1,3,d2882790-3074-42e5-aff3-574f78d5d0ba,42daf2dc-6254-4e10-b8da-f8163fe75c6a,b924e668-4853-4553-908a-78fa3793d99b,7298e55fa4e15a4ea39db0d441dba74d,Haley,Amber,Miller,EN,2,11,1991,0,1,1,1,2023-03-11,2021-02-26,2022-11-13,registered,,,1,0,2022-07-15,,2022-03-21,2021-08-06T21:54:21.016Z,2021-08-06T21:54:21.016Z,2023-01-24T09:52:28.748Z
9217238,22,22,22,312,509,8,2,10,629740,1,22,20796230-ce4b-43ea-afd6-fd56a84758d1,global,0,12,8f460c82-0d00-4a26-984d-5b5e2b7bf206,940218ba-6fce-43ac-80c2-4814324633c4,09604db8-1ce9-46a0-9182-9a71501da75c,7599e4c549c98ca7c3ffcd2448d1e09a,Steve,Gregory,Knox,EN,29,2,1988,1,1,1,1,2023-03-22,2023-07-22,,,2021-06-10,cf045182-eff1-487b-bfbd-8e94a91bdcf9,1,1,2023-07-28,2023-01-02,,2021-11-13T11:41:01.620Z,2021-11-13T11:41:01.620Z,2022-10-09T23:17:51.542Z
9226122,15,15,15,936,328,7,2,10,988691,1,22,6b47ba43-4643-4177-b90e-a641ec99c2d0,global,1,6,2ecd441e-1f00-4db9-8e26-83cc3e0f8335,9b8db4ae-bbf9-470e-a643-9d37ad6e99f0,67a5e21c-9067-498c-a664-11ee94ccd2f4,e4d57d6117a79803a969e67418a1fb7a,Hannah,Kelsey,Medina,EN,22,5,1962,0,1,0,1,2023-07-21,2022-07-19,,,2022-01-03,a2af7842-7a8a-49cb-9e4e-5cd926289a62,0,1,2021-03-21,2023-11-28,2023-06-14,2023-01-15T05:10:05.345Z,2023-01-15T05:10:05.345Z,2023-03-29T06:54:40.400Z
9242088,30,30,30,29,389,2,2,10,175497,1,10,56aa2877-3645-4a8c-8ea7-2b458db6dc99,global,0,9,88db0afe-1cd3-4612-9ba8-0233034b5ae4,e4442485-ca1b-4354-abf6-ddb0f48d509e,2165b728-9b2f-4770-b6de-a4925761a6c2,8ff77ec7266d35dd421821a089e4982f,Christopher,Jerry,Monroe,EN,13,11,1972,1,1,0,0,2021-02-10,2021-08-02,,,2021-07-13,5dee3a34-49d4-4516-bee2-148b0327a391,0,0,2023-02-12,2022-08-13,2022-06-21,2023-01-31T06:05:00.722Z,2023-01-31T06:05:00.722Z,2023-03-10T08:32:41.750Z
9251110,30,30,30,195,717,7,2,10,965810,1,21,a3b4f5a1-1456-4d38-b2ca-349032ff7ec4,global,1,12,5d37f6f4-690a-4cd9-a709-54bd9355f32c,aa197b41-2c97-484f-a474-4398ad0162ab,f52ea03a-2ddf-48a7-bd68-d248ac1ea0f7,7b1093e8caae0c2149273c0e3da8c33e,Frank,Andrew,Bush,EN,3,5,1944,0,0,1,1,2023-11-29,2022-08-06,2023-12-21,registered,,,0,0,2021-07-15,2021-12-01,,2022-05-17T20:39:49.541Z,2022-05-17T20:39:49.541Z,2022-10-29T02:47:05.076Z
9252880,24,24,24,67,160,1,1,10,579385,1,10,a1e483d5-4dc2-439c-b967-e05c517b730f,global,0,12,50b2018e-e3cf-4141-abd1-3eb55b99ce12,68176323-adc3-4ac3-b802-e8a3cd5e066c,cdbe0d61-d07f-4998-89d4-a3c3b88855a0,798843dabdc56d256f81c72038ec564c,Christine,Morgan,Ball,EN,22,4,1948,0,0,0,0,2021-07-20,2021-03-16,,,2023-01-13,fb398166-334b-4516-b726-9ddf201dd702,1,1,2021-04-23,,,2022-07-11T16:23:15.450Z,2022-07-11T16:23:15.450Z,2023-09-04T16:08:59.826Z
9254254,38,38,38,344,945,6,2,10,488490,1,1,8ced2b0a-6879-40b0-99e0-bf8fd9ce3b6a,global,0,10,606eadd6-cf59-49d1-85c1-10083c23506b,7db8c225-ef93-474c-8fad-ab959a4147ff,fbef4259-52f5-4eeb-bd87-c5985b53162f,52b7507cf47862fc935bd5e8cb79e39a,Arthur,Jason,Thomas,EN,26,9,1998,0,1,1,1,2022-04-10,2022-09-12,,,,,1,0,2021-12-29,2021-02-20,2022-07-15,2022-12-30T19:06:08.722Z,2022-12-30T19:06:08.722Z,2024-01-07T00:16:42.069Z
9257858,22,22,22,545,757,5,1,10,393980,1,11,fb1b2222-125f-4951-9bc3-a084a1a0fe4f,global,0,12,769c024c-a510-4038-9b1e-641664003d0c,397d2d7a-812b-45c1-b5c2-4f39efc15c3c,c3cbcf05-ab7b-4c61-b2cd-5e8e5ec94b15,34b267ecc7be7d52368b4c254b44c04a,Molly,Sarah,Garcia,EN,8,8,2000,1,1,0,0,2022-05-29,2021-12-20,2022-09-12,registered,,,0,0,2023-08-20,2023-07-16,,2023-05-05T21:10:01.279Z,2023-05-05T21:10:01.279Z,2023-07-04T10:51:29.083Z
9280494,15,15,15,996,680,5,1,10,737415,1,38,1ba48554-0991-46e1-bfab-e5b64de93d42,global,0,4,c805afc5-5f0d-4224-99e1-d13973009c74,50df9ca4-19c8-4f65-885d-7e02c8087784,cee6e8ff-afb1-4837-a9ff-6746e8518c77,536bca88dc74bee62dcf010dd1e0678c,Michael,Christopher,Fritz,EN,13,5,2002,0,1,0,0,2023-10-21,2023-12-19,,,,,0,0,2023-02-08,2022-08-18,2022-04-08,2022-08-04T12:44:39.089Z,2022-08-04T12:44:39.089Z,2023-08-22T15:26:20.817Z
9286726,38,38,38,945,114,3,2,10,440975,1,26,07624198-ab52-4ae0-8e4b-8e884650acc7,global,1,7,3f3620b9-0a58-4527-9123-e37fd3bd2356,f52cb76e-c0b5-4347-b8bf-4a9b6275c68d,4594b564-b07f-4a16-83c1-01f7379da73f,aa3e65210dac028433b281ea5df47fad,Leroy,Nicholas,Clarke,EN,21,3,1985,0,0,0,0,2021-11-06,2022-10-05,2021-07-10,registered,,,0,0,2021-07-24,2022-10-09,,2023-10-18T07:07:52.334Z,2023-10-18T07:07:52.334Z,2023-10-30T08:55:39.783Z
9306538,26,26,26,338,977,5,1,10,951045,1,12,17406d2b-0a81-48f3-96f9-d8c82508c0ff,global,0,2,16cb5507-60a6-4cc1-97f8-c568a2795b0c,d344a7b5-f0f9-4998-9e80-41ed98b80f01,355f9b75-a92d-47a0-94aa-640601f03089,c0019bc7169e159c0bad5a041909e609,Michele,Allison,Ross,EN,7,4,1970,0,1,1,0,2023-07-04,2022-02-08,,,2023-06-19,f4dba28f-4071-4d60-920b-9606b43f63c3,0,1,2023-10-30,2022-07-04,2021-08-24,2023-09-03T16:19:08.617Z,2023-09-03T16:19:08.617Z,2023-12-18T00:34:51.047Z
9309445,31,31,31,428,177,7,1,10,455991,1,99,5ebd01e8-daf8-4b5f-94bd-168ce8492c7f,global,1,3,8fba845c-6723-48f0-9294-96fb6504edd6,db2ea83f-30f5-48b7-aea9-dac397c417ce,2dc1bcfc-f333-4ed9-aadc-7ba7cb3ef1aa,c27978b97fe05d8bb589eaf50c6d3bdf,David,Timothy,Wiley,EN,25,7,1948,0,0,1,0,2023-12-11,2022-12-16,,,2022-01-18,b2ddf1ba-b4a0-460e-be42-a3eb0000e187,0,0,2022-07-28,2024-01-22,,2022-02-16T03:14:00.176Z,2022-02-16T03:14:00.176Z,2022-06-18T20:06:56.661Z
9313780,30,30,30,156,501,1,2,10,579466,1,10,d59b529b-4c36-4770-9c67-1eb936e1e6b7,global,1,1,be443e55-22e7-4f55-94f1-9f0cb7cb8f1c,5aa171c1-3fff-46c8-ba71-aca80794da07,907f9edd-b661-4953-b3b7-68495efec178,c9b3c37ca0bf521e8860c880394b4687,Kaitlyn,Maria,Campbell,EN,8,12,2001,1,1,1,1,2024-01-07,2022-02-18,,,2022-08-23,7b7f6632-03cc-40d5-b3d8-6301c6859d0c,0,1,2022-04-19,,2021-08-22,2022-08-11T21:04:42.537Z,2022-08-11T21:04:42.537Z,2023-01-20T09:12:22.802Z
9334173,32,32,32,186,872,6,2,10,516806,1,11,14fb9dbb-78dc-4e58-8f13-a3f81533b1ca,global,0,2,f405df62-ea9c-4ff7-b0fe-33363b4f1aae,eab5fdbb-ba34-4554-9035-7ff9233397a8,d05b0f8f-c7db-4b07-bf34-50a851dade37,26dea962b7b7ec1e7520c155d9a03f1c,Stacey,Cindy,Boyle,EN,2,7,1943,0,0,1,1,2022-05-05,2022-06-19,,,2021-03-23,8da04eb0-14a5-4f7f-a7c4-bd5c6ab42fae,0,1,2021-11-05,,,2021-11-01T05:15:05.217Z,2021-11-01T05:15:05.217Z,2023-10-06T22:13:46.232Z
9338744,27,27,27,908,17,4,2,10,961457,1,12,f35c7828-cd9e-48ee-b63e-2c0045e19dc6,global,0,3,ac0f79ff-8d05-45cb-898d-ee7eebdd2b45,41618dd0-d135-47dd-b4df-f431561e0f2c,c5633e9a-6f1f-4dc3-81af-bd1dbf296187,5b716b3eb750f5326444b6b9930fe4a2,Nicholas,Eric,Phillips,EN,20,11,2002,1,0,1,0,2022-02-11,2022-03-18,2022-02-11,registered,,,0,1,2022-06-09,2021-11-03,2023-12-22,2021-03-12T01:12:13.967Z,2021-03-12T01:12:13.967Z,2022-04-15T12:58:15.087Z
9349537,25,25,25,320,915,6,2,10,125276,1,3,eb52e3a0-f03a-4b2b-8e5d-6220d4d95d41,global,0,1,a311fc94-3923-4f8a-a486-f71417aa759c,470a852a-43a8-493c-bacf-fb63dc2a73b7,239fed43-1121-40a1-99ed-cd2809b279be,84ace53d6ea064658930fcb2e0d44b2f,Eric,David,Horton,EN,28,6,1976,1,1,1,1,2023-08-08,2024-01-04,,,,,0,1,2021-03-15,2021-09-05,,2022-10-06T06:25:19.274Z,2022-10-06T06:25:19.274Z,2023-05-16T15:05:12.327Z
9358402,23,23,23,227,622,1,1,10,686958,1,38,29da8a08-e2e4-4a20-9b69-1f7b798b118b,global,1,8,6f40398a-f555-464c-b962-5f6d0f8e475f,2fec1f05-f161-4804-bfa8-1743362fd50f,ade2938f-f8b3-417e-ae26-ec8ec276630b,61d3d3b6eb52f54ba6efafcf43d9d47b,Matthew,William,Duncan,EN,23,7,1946,1,1,1,1,2023-02-15,2022-09-04,2023-07-15,registered,,,0,0,2023-11-09,,2023-08-23,2021-07-21T04:39:04.186Z,2021-07-21T04:39:04.186Z,2022-05-05T09:50:47.133Z
9374512,2,2,2,504,118,6,1,10,554336,1,22,5be6ff1a-0fc9-4df1-b351-7077ba6119f9,global,0,5,b4cfe078-0674-48df-80e7-46083beee2ed,04b8ff77-3378-4986-8540-4dbf5af90849,0246939d-0370-47ca-bae2-7a290ebaf884,7b76ce4498f8e5d9b1b5741412b638bb,Kelly,Dawn,Huff,EN,3,6,1998,1,1,1,0,2023-07-07,2024-01-21,2021-09-07,registered,,,1,1,2022-06-07,,,2022-09-23T19:21:24.815Z,2022-09-23T19:21:24.815Z,2022-12-19T03:00:03.338Z
9378623,20,20,20,986,735,9,1,10,200000,1,17,b74c8ab2-9b7e-42fe-8160-c3cdd9911d46,global,1,8,88b89fae-f090-4e19-9dc3-5170eae18987,d0cd843a-a30a-4bb4-93ce-34bf899804de,99bf8956-ecdd-426a-ace5-ecd1d73dd750,a00b64b70e5bb268f0483ab029d4109a,Melissa,Michelle,Rice,EN,13,6,1980,0,1,1,1,2022-12-21,2022-03-14,,,2021-12-06,319bf379-6f4b-4278-89f4-5a183c781546,1,1,2023-10-03,2022-10-13,2022-11-09,2021-04-10T20:28:04.954Z,2021-04-10T20:28:04.954Z,2022-02-05T21:50:33.443Z
9379563,41,41,41,739,423,2,2,10,784580,1,38,b13807a4-fe69-4134-b1fa-4fcefffb1a1e,global,1,2,5a12c19f-f6b5-4f79-a5aa-348684e668b3,ec37f3d0-38de-4e8a-a99a-ee2f25705898,5a46f795-680b-49a0-aec2-f7a61a97c51d,02b86d590d9289b0f52f44d35448264c,Benjamin,Cody,Rivera,EN,4,12,1962,0,1,0,1,2022-09-03,2023-12-27,2021-03-02,registered,,,1,0,2021-05-25,2023-03-01,2023-10-02,2022-07-15T14:15:35.955Z,2022-07-15T14:15:35.955Z,2023-09-30T10:10:26.000Z
9382036,18,18,18,9,227,3,2,10,265422,1,3,1fe8eeaa-815d-4649-96f0-cb9f3753dd17,global,1,8,222ba6c0-1afb-490d-9714-b7422a562d2d,198ca76d-dc48-44cf-89ed-5705a3e58b04,a22bc694-45a7-4037-a3b7-f7eeacad5a42,d0ab95c1e5cd3316f4dc00fa8795b703,Amanda,Cynthia,Gonzalez,EN,3,11,2001,0,1,0,1,2022-08-05,2021-11-22,2023-03-16,registered,,,1,0,2023-08-19,2021-05-27,,2022-12-31T02:29:47.094Z,2022-12-31T02:29:47.094Z,2023-04-11T05:27:58.835Z
9387912,39,39,39,212,307,3,1,10,333079,1,26,45bb731b-53cc-4f1f-8ace-fe32c64fa66b,global,1,11,f88f33b7-7d57-4d5f-8827-7a9c08d6cf29,e05915f6-ae8e-4b7b-8bfa-029b512602fb,79f56622-07a3-4dc2-bc65-115b269de320,2063815f83e5f7bdb4eb01ad69cdf66c,Nathan,Kyle,Macias,EN,20,3,1999,0,0,1,0,2021-06-13,2023-10-24,,,,,0,0,2023-10-19,2022-09-22,2023-09-05,2021-09-29T01:26:47.100Z,2021-09-29T01:26:47.100Z,2022-08-03T14:55:50.429Z
9407782,20,20,20,679,774,1,1,10,725757,1,17,0b81920d-8dcb-4f55-adaa-e010978fad2e,global,1,11,490effab-8509-45b6-81d9-c249acc0f21b,5c08d5ef-bd49-4396-add0-b7b4e739a912,49850c1d-ff78-4ad6-b0be-e1edb576d327,2e8891e7f1522c910b29d87e0a3dd796,Kenneth,Stephen,Harris,EN,17,4,1988,1,0,0,0,2021-04-07,2022-01-06,,,2022-05-16,f6aa967f-53ac-4e18-b64d-b90fde96b88b,0,0,2021-05-22,,2022-02-21,2022-03-01T03:31:53.133Z,2022-03-01T03:31:53.133Z,2022-04-17T10:22:03.977Z
9417545,45,45,45,166,64,8,1,10,931071,1,99,3e55ef14-3b8b-4a6e-b526-a59e12f1a2c7,global,0,1,b1271627-18fa-4efc-ad26-f28a6871aef6,1a5c6228-2051-4bb6-9021-ca5bd7c201ef,37012e27-ab87-4e02-b51e-a624b0c8d53a,e1da0c31439136d8871d4a6eb2252fc2,Brittney,Danielle,Martinez,EN,23,4,1945,1,1,0,0,2023-06-22,2021-05-09,2023-06-16,registered,,,0,0,2023-03-10,,2021-05-10,2023-06-19T10:58:22.558Z,2023-06-19T10:58:22.558Z,2023-10-21T02:41:04.610Z
9432083,40,40,40,108,289,2,2,10,965308,1,22,0b8efcf3-b3f9-495f-9f18-a7f931454a45,global,1,8,74615c0a-9086-4ba6-a083-5f4a4bc82f7b,fbad2f25-3b12-4f9a-98d3-89e749d6fe99,674010ac-1e2c-4eb0-af23-2d052b58249f,c57f10d95272252b23634504945b3497,Alicia,Beth,Romero,EN,9,11,1998,1,0,1,0,2023-01-03,2022-07-29,2023-09-28,registered,,,0,0,2022-04-28,2022-05-31,,2021-09-09T16:53:09.971Z,2021-09-09T16:53:09.971Z,2022-01-22T04:29:34.468Z
